date,DateTime,Event,Period,SurvM,Actual,Prior,Revised,BB_relevance_index,Ticker,SurvA,SurvH,SurvL,Freq,Ests,Time,StdDev,Surprise,DateTime1,DateTime2,DateTime3
02jun1997,06/02/97 10:00,Construction Spending,Apr,0.20$,-1.0$,-0.2$,644.3$,0,VNCCTOT Index,0.20$,,,M,0,10:00,,,06/02/97,10:00,
02jun1997,06/02/97 08:30,Personal Income,Apr,.001,.001,.006,.006,85.82680000000001,PITLCHNG Index,.001,,,M,0,8:30,,,06/02/97,08:30,
02jun1997,06/02/97 08:30,Personal Spending,Apr,-.001,.001,.005,.004,85.82680000000001,PCE CRCH Index,-.001,,,M,0,8:30,,,06/02/97,08:30,
02jun1997,06/02/97 10:00,ISM Manufacturing,May,53.6,57.1,54.2,53.7,95.2756,NAPMPMI Index,53.6,,,M,0,10:00,,,06/02/97,10:00,
03jun1997,06/03/97 10:00,Leading Index,Apr,0,-.001,.001,.013,83.4646,LEI CHNG Index,0,,,M,0,10:00,,,06/03/97,10:00,
04jun1997,06/04/97 10:00,Factory Orders,Apr,.009,.012,-.016,-.01,85.0394,TMNOCHNG Index,.009,,,M,0,10:00,,,06/04/97,10:00,
05jun1997,06/05/97 10:00,Housing Completions,Apr,,-0k,-10k,,0,PHUCCHNG Index,,,,M,0,10:00,,,06/05/97,10:00,
06jun1997,06/06/97 08:30,Unemployment Rate,May,.05,.048,.049,.051,89.29130000000001,USURTOT Index,.05,,,M,0,8:30,,,06/06/97,08:30,
06jun1997,06/06/97 08:30,Change in Nonfarm Payrolls,May,225.00k,138k,142k,297k,99.21259999999999,NFP TCH Index,225.00k,,,M,0,8:30,,,06/06/97,08:30,
06jun1997,06/06/97 10:00,Wholesale Inventories MoM,Apr,.002,-.007,.007,.006,81.1024,MWINCHNG Index,.002,,,M,0,10:00,,,06/06/97,10:00,
06jun1997,06/06/97 15:00,Consumer Credit,Apr,$4.50b,$7.800b,$2.000b,$2.296b,39.3701,CICRTOT Index,$4.50b,,,M,0,3:00,,,06/06/97,15:00,
12jun1997,06/12/97 08:30,Retail Sales Less Autos,May,,-.001,-.001,0,0,RTSDXCHG Index,,,,M,0,8:30,,,06/12/97,08:30,
12jun1997,06/12/97 08:30,Advance Retail Sales,May,.004,-.001,-.003,-.003,0,RTSDCHNG Index,.004,,,M,0,8:30,,,06/12/97,08:30,
13jun1997,06/13/97 08:30,PPI Ex Food and Energy MoM,May,.001,-.003,-.001,0,0,PXFECHNG Index,.001,,,M,0,8:30,,,06/13/97,08:30,
17jun1997,06/17/97 08:30,CPI Ex Food and Energy MoM,May,.002,.002,.003,,76.85039999999999,CPUPXCHG Index,.002,,,M,0,8:30,,,06/17/97,08:30,
17jun1997,06/17/97 09:15,Capacity Utilization,May,.834,.837,.834,.837,62.8346,CPTICHNG Index,.834,,,M,0,9:15,,,06/17/97,09:15,
17jun1997,06/17/97 08:30,CPI Index NSA,May,,160.1,160.2,17.2,37.0079,CPURNSA Index,,,,M,0,8:30,,,06/17/97,08:30,
17jun1997,06/17/97 10:00,Real Earnings,May,,.003,-.009,,0,REALRAWE Index,,,,M,0,10:00,,,06/17/97,10:00,
17jun1997,06/17/97 08:30,Housing Starts MoM,May,-.008,-.048,.026,.024,27.5591,NHCHSTCH Index,-.008,,,M,0,8:30,,,06/17/97,08:30,
17jun1997,06/17/97 09:00,Tokyo-Mitsubishi Retail Sales,10-Jun,,0,.7,,0,MBRSWTW Index,,,,W,0,9:00,,,06/17/97,09:00,
17jun1997,06/17/97 13:30,CPI MoM,May,.001,.001,.001,.001,96.063,CPI CHNG Index,.001,,,M,0,1:30,,,06/17/97,13:30,
17jun1997,06/17/97 09:15,Industrial Production MoM,May,.003,.004,0,.001,89.7638,IP CHNG Index,.003,,,M,0,9:15,,,06/17/97,09:15,
19jun1997,06/19/97 10:00,Philadelphia Fed Business Outlook,Jun,,25.2,1.6,1.1,78.7402,OUTFGAF Index,,,,M,0,10:00,,,06/19/97,10:00,
19jun1997,06/19/97 08:30,Trade Balance,Apr,-$9.30b,-$8.4b,-$8.5b,-$8.4b,84.252,USTBTOT Index,-$9.30b,,,M,0,8:30,,,06/19/97,08:30,
20jun1997,06/20/97 14:00,Monthly Budget Statement,May,-$50.60b,-$48.5b,$93.9b,$93.9b,75.59059999999999,FDDSSD Index,-$50.60b,,,M,0,2:00,,,06/20/97,14:00,
24jun1997,06/24/97 09:00,Tokyo-Mitsubishi Retail Sales,17-Jun,,0,0,,0,MBRSWTW Index,,,,W,0,9:00,,,06/24/97,09:00,
24jun1997,06/24/97 10:00,Conf. Board Consumer Confidence,Jun,126.8,129.6,127.9,,93.7008,CONCCONF Index,126.8,,,M,0,10:00,,,06/24/97,10:00,
25jun1997,06/25/97 10:00,Existing Home Sales,May,-.002,.044,-.024,,0,EHSLMOM Index,-.002,,,M,0,10:00,,,06/25/97,10:00,
25jun1997,06/25/97 08:30,GDP Annualized QoQ,1Q F,.058,.059,.058,,96.85039999999999,GDP CQOQ Index,.0583,.063,.055,Q,13,8:30,.22,.45,06/25/97,08:30,
30jun1997,06/30/97 10:00,MNI Chicago PMI,Jun,57,61.5,56.8,57.4,81.88979999999999,CHPMINDX Index,57,,,M,0,10:00,,,06/30/97,10:00,
30jun1997,06/30/97 08:30,Personal Spending,May,.003,.003,.001,.001,85.82680000000001,PCE CRCH Index,.003,,,M,0,8:30,,,06/30/97,08:30,
30jun1997,06/30/97 08:30,Personal Income,May,.004,.003,.001,.002,85.82680000000001,PITLCHNG Index,.004,,,M,0,8:30,,,06/30/97,08:30,
01jul1997,07/01/97 10:00,ISM Manufacturing,Jun,56.1,55.7,57.1,56.1,95.2756,NAPMPMI Index,56.1,,,M,0,10:00,,,07/01/97,10:00,
01jul1997,07/01/97 09:00,Tokyo-Mitsubishi Retail Sales,24-Jun,,-.1,0,,0,MBRSWTW Index,,,,W,0,9:00,,,07/01/97,09:00,
01jul1997,07/01/97 10:00,Construction Spending,May,0.60$,-1.8$,1.0$,,0,VNCCTOT Index,0.60$,,,M,0,10:00,,,07/01/97,10:00,
02jul1997,07/02/97 10:00,Factory Orders,May,-.002,-.007,.012,.02,85.0394,TMNOCHNG Index,-.002,,,M,0,10:00,,,07/02/97,10:00,
02jul1997,07/02/97 14:15,FOMC Rate Decision (Upper Bound), 2-Jul,.055,.055,.055,,97.6378,FDTR Index,.055,,,D,0,2:15,,,07/02/97,14:15,
03jul1997,07/03/97 08:30,Initial Jobless Claims,27-Jun,334.00k,337k,332k,,98.4252,INJCJC Index,334.00k,,,W,0,8:30,,,07/03/97,08:30,
03jul1997,07/03/97 08:30,Unemployment Rate,Jun,.048,.05,.048,.049,89.29130000000001,USURTOT Index,.048,,,M,0,8:30,,,07/03/97,08:30,
03jul1997,07/03/97 10:00,Housing Completions,May,,-7k,-0k,,0,PHUCCHNG Index,,,,M,0,10:00,,,07/03/97,10:00,
03jul1997,07/03/97 08:30,Change in Nonfarm Payrolls,Jun,230.00k,217k,138k,261k,99.21259999999999,NFP TCH Index,230.00k,,,M,0,8:30,,,07/03/97,08:30,
08jul1997,07/08/97 09:00,Tokyo-Mitsubishi Retail Sales, 1-Jul,,.1,.1,,0,MBRSWTW Index,,,,W,0,9:00,,,07/08/97,09:00,
08jul1997,07/08/97 15:00,Consumer Credit,May,$5.60b,$3.000b,$7.600b,$9.941b,39.3701,CICRTOT Index,$5.60b,,,M,0,3:00,,,07/08/97,15:00,
09jul1997,07/09/97 10:00,Wholesale Inventories MoM,May,.002,.002,-.007,.001,81.1024,MWINCHNG Index,.002,,,M,0,10:00,,,07/09/97,10:00,
10jul1997,07/10/97 08:30,Initial Jobless Claims, 4-Jul,340.00k,377k,337k,,98.4252,INJCJC Index,340.00k,,,W,0,8:30,,,07/10/97,08:30,
11jul1997,07/11/97 08:30,PPI Ex Food and Energy MoM,Jun,.001,.001,-.003,-.001,0,PXFECHNG Index,.001,,,M,0,8:30,,,07/11/97,08:30,
15jul1997,07/15/97 08:30,Retail Sales Less Autos,Jun,.005,.003,-.001,,0,RTSDXCHG Index,.005,,,M,0,8:30,,,07/15/97,08:30,
15jul1997,07/15/97 08:30,Advance Retail Sales,Jun,.003,.005,-.001,-.014,0,RTSDCHNG Index,.003,,,M,0,8:30,,,07/15/97,08:30,
15jul1997,07/15/97 09:00,Tokyo-Mitsubishi Retail Sales, 8-Jul,,.9,.1,,0,MBRSWTW Index,,,,W,0,9:00,,,07/15/97,09:00,
16jul1997,07/16/97 08:30,CPI Index NSA,Jun,,160.3,160.1,,37.0079,CPURNSA Index,,,,M,0,8:30,,,07/16/97,08:30,
16jul1997,07/16/97 13:30,CPI MoM,Jun,.002,.001,.001,0,96.063,CPI CHNG Index,.002,,,M,0,1:30,,,07/16/97,13:30,
16jul1997,07/16/97 08:30,CPI Ex Food and Energy MoM,Jun,.002,.001,.002,,76.85039999999999,CPUPXCHG Index,.002,,,M,0,8:30,,,07/16/97,08:30,
16jul1997,07/16/97 10:00,Real Earnings,Jun,,.006,.003,,0,REALRAWE Index,,,,M,0,10:00,,,07/16/97,10:00,
16jul1997,07/16/97 08:30,Business Inventories,May,.003,.002,.003,,38.5827,MTIBCHNG Index,.003,,,M,0,8:30,,,07/16/97,08:30,
16jul1997,07/16/97 09:15,Capacity Utilization,Jun,.837,.835,.837,.837,62.8346,CPTICHNG Index,.837,,,M,0,9:15,,,07/16/97,09:15,
16jul1997,07/16/97 09:15,Industrial Production MoM,Jun,.002,.003,.004,.006,89.7638,IP CHNG Index,.002,,,M,0,9:15,,,07/16/97,09:15,
17jul1997,07/17/97 10:00,Philadelphia Fed Business Outlook,Jul,23.3,28.1,25.2,18.2,78.7402,OUTFGAF Index,23.3,,,M,0,10:00,,,07/17/97,10:00,
17jul1997,07/17/97 08:30,Housing Starts MoM,Jun,.038,.048,-.048,-.034,27.5591,NHCHSTCH Index,.038,,,M,0,8:30,,,07/17/97,08:30,
17jul1997,07/17/97 08:30,Initial Jobless Claims,11-Jul,352.00k,349k,377k,346k,98.4252,INJCJC Index,352.00k,,,W,0,8:30,,,07/17/97,08:30,
18jul1997,07/18/97 08:30,Trade Balance,May,-$9.00b,-$10.2b,-$8.3b,-$8.1b,84.252,USTBTOT Index,-$9.00b,,,M,0,8:30,,,07/18/97,08:30,
22jul1997,07/22/97 09:00,Tokyo-Mitsubishi Retail Sales,15-Jul,,-.8,.9,,0,MBRSWTW Index,,,,W,0,9:00,,,07/22/97,09:00,
22jul1997,07/22/97 14:00,Monthly Budget Statement,Jun,$44.80b,$54.5b,-$48.5b,-$48.5b,75.59059999999999,FDDSSD Index,$44.80b,,,M,0,2:00,,,07/22/97,14:00,
24jul1997,07/24/97 08:30,Initial Jobless Claims,18-Jul,331.00k,299k,349k,328k,98.4252,INJCJC Index,331.00k,,,W,0,8:30,,,07/24/97,08:30,
25jul1997,07/25/97 10:00,Existing Home Sales,Jun,-.009,-.026,.044,.032,0,EHSLMOM Index,-.009,,,M,0,10:00,,,07/25/97,10:00,
29jul1997,07/29/97 10:00,Conf. Board Consumer Confidence,Jul,130.4,126.5,129.6,129.9,93.7008,CONCCONF Index,130.4,,,M,0,10:00,,,07/29/97,10:00,
29jul1997,07/29/97 08:30,Employment Cost Index,2Q,.008,.008,.006,,74.8031,ECI SA% Index,.008,,,Q,0,8:30,,,07/29/97,08:30,
29jul1997,07/29/97 09:00,Tokyo-Mitsubishi Retail Sales,22-Jul,,.4,-.8,,0,MBRSWTW Index,,,,W,0,9:00,,,07/29/97,09:00,
31jul1997,07/31/97 08:30,Initial Jobless Claims,25-Jul,300.00k,277k,299k,,98.4252,INJCJC Index,300.00k,,,W,0,8:30,,,07/31/97,08:30,
31jul1997,07/31/97 08:30,GDP Annualized QoQ,2Q A,.017,.022,.049,.031,96.85039999999999,GDP CQOQ Index,.017,,,Q,0,8:30,,,07/31/97,08:30,
31jul1997,07/31/97 10:00,MNI Chicago PMI,Jul,60,60.6,61.5,59.9,81.88979999999999,CHPMINDX Index,60,,,M,0,10:00,,,07/31/97,10:00,
01aug1997,08/01/97 08:30,Personal Income,Jun,.004,.006,.003,.004,85.82680000000001,PITLCHNG Index,.004,,,M,0,8:30,,,08/01/97,08:30,
01aug1997,08/01/97 10:00,ISM Manufacturing,Jul,56,58.6,55.7,54.9,95.2756,NAPMPMI Index,56,,,M,0,10:00,,,08/01/97,10:00,
01aug1997,08/01/97 10:00,Factory Orders,Jun,.013,.012,-.007,-.016,85.0394,TMNOCHNG Index,.013,,,M,0,10:00,,,08/01/97,10:00,
01aug1997,08/01/97 08:30,Change in Nonfarm Payrolls,Jul,70k,316k,217k,268k,99.21259999999999,NFP TCH Index,66.50k,135k,-5k,M,20,8:30,33.84,7.27,08/01/97,08:30,
01aug1997,08/01/97 08:30,Unemployment Rate,Jul,.05,.048,.05,,89.29130000000001,USURTOT Index,.05,,,M,0,8:30,,,08/01/97,08:30,
01aug1997,08/01/97 08:30,Personal Spending,Jun,.003,.003,.003,0,85.82680000000001,PCE CRCH Index,.003,,,M,0,8:30,,,08/01/97,08:30,
04aug1997,08/04/97 10:00,Construction Spending,Jun,1.60$,-1.1$,-1.8$,,0,VNCCTOT Index,1.60$,,,M,0,10:00,,,08/04/97,10:00,
05aug1997,08/05/97 10:00,Housing Completions,Jun,,1282k,1372k,,0,PHUCTOT Index,,,,M,0,10:00,,,08/05/97,10:00,
05aug1997,08/05/97 10:00,Leading Index,Jun,.001,0,.003,.001,83.4646,LEI CHNG Index,.001,,,M,0,10:00,,,08/05/97,10:00,
07aug1997,08/07/97 10:00,Wholesale Inventories MoM,Jun,.003,.019,.002,.006,81.1024,MWINCHNG Index,.003,,,M,0,10:00,,,08/07/97,10:00,
07aug1997,08/07/97 08:30,Initial Jobless Claims, 1-Aug,308.00k,300k,277k,306k,98.4252,INJCJC Index,308.00k,,,W,0,8:30,,,08/07/97,08:30,
07aug1997,08/07/97 15:00,Consumer Credit,Jun,$5.00b,$0.000b,$3.000b,$4.591b,39.3701,CICRTOT Index,$5.00b,,,M,0,3:00,,,08/07/97,15:00,
12aug1997,08/12/97 09:00,Tokyo-Mitsubishi Retail Sales, 5-Aug,,.5,.4,,0,MBRSWTW Index,,,,W,0,9:00,,,08/12/97,09:00,
12aug1997,08/12/97 10:00,Nonfarm Productivity,2Q,,.042,.011,,42.5197,PRODNFR% Index,,,,Q,0,10:00,,,08/12/97,10:00,
13aug1997,08/13/97 08:30,Retail Sales Less Autos,Jul,.005,.003,-.001,,0,RTSDXCHG Index,.005,,,M,0,8:30,,,08/13/97,08:30,
13aug1997,08/13/97 08:30,Advance Retail Sales,Jul,.007,.006,.005,.017,0,RTSDCHNG Index,.007,,,M,0,8:30,,,08/13/97,08:30,
13aug1997,08/13/97 08:30,PPI Ex Food and Energy MoM,Jul,.001,-.001,.001,0,0,PXFECHNG Index,.001,,,M,0,8:30,,,08/13/97,08:30,
14aug1997,08/14/97 08:30,Initial Jobless Claims, 8-Aug,,337k,314k,,98.4252,INJCJC Index,,,,W,0,8:30,,,08/14/97,08:30,
14aug1997,08/14/97 08:30,CPI Index NSA,Jul,,160.5,160.3,,37.0079,CPURNSA Index,,,,M,0,8:30,,,08/14/97,08:30,
14aug1997,08/14/97 13:30,CPI MoM,Jul,.002,.002,.001,.002,96.063,CPI CHNG Index,.002,,,M,0,1:30,,,08/14/97,13:30,
14aug1997,08/14/97 09:15,Capacity Utilization,Jul,.834,.831,.835,.837,62.8346,CPTICHNG Index,.834,,,M,0,9:15,,,08/14/97,09:15,
14aug1997,08/14/97 10:00,Real Earnings,Jul,,.004,-.002,,0,REALRAWE Index,,,,M,0,10:00,,,08/14/97,10:00,
14aug1997,08/14/97 08:30,CPI Ex Food and Energy MoM,Jul,.002,.002,.001,,76.85039999999999,CPUPXCHG Index,.002,,,M,0,8:30,,,08/14/97,08:30,
14aug1997,08/14/97 08:30,Business Inventories,Jun,.006,.007,.002,.004,38.5827,MTIBCHNG Index,.006,,,M,0,8:30,,,08/14/97,08:30,
14aug1997,08/14/97 09:15,Industrial Production MoM,Jul,.002,.002,.003,.005,89.7638,IP CHNG Index,.002,,,M,0,9:15,,,08/14/97,09:15,
19aug1997,08/19/97 08:30,Housing Starts MoM,Jul,,-.038,.036,,27.5591,NHCHSTCH Index,,,,M,0,8:30,,,08/19/97,08:30,
19aug1997,08/19/97 09:00,Tokyo-Mitsubishi Retail Sales,12-Aug,,.4,-.5,,0,MBRSWTW Index,,,,W,0,9:00,,,08/19/97,09:00,
19aug1997,08/19/97 14:15,FOMC Rate Decision (Upper Bound),19-Aug,.055,.055,.055,,97.6378,FDTR Index,.055,,,D,0,2:15,,,08/19/97,14:15,
20aug1997,08/20/97 08:30,Trade Balance,Jun,-$10.50b,-$8.2b,-$10.2b,-$8.4b,84.252,USTBTOT Index,-$10.50b,,,M,0,8:30,,,08/20/97,08:30,
21aug1997,08/21/97 14:00,Monthly Budget Statement,Jul,-$22.80b,-$25.6b,-$26.9b,$54.6b,75.59059999999999,FDDSSD Index,-$22.80b,,,M,0,2:00,,,08/21/97,14:00,
21aug1997,08/21/97 08:03,Initial Jobless Claims,15-Aug,,316k,323k,,98.4252,INJCJC Index,,,,W,0,8:03,,,08/21/97,08:03,
21aug1997,08/21/97 10:00,Philadelphia Fed Business Outlook,Aug,,17.1,20.1,20,78.7402,OUTFGAF Index,,,,M,0,10:00,,,08/21/97,10:00,
25aug1997,08/25/97 10:00,Existing Home Sales,Jul,,.038,-.032,,0,EHSLMOM Index,,,,M,0,10:00,,,08/25/97,10:00,
26aug1997,08/26/97 10:00,Conf. Board Consumer Confidence,Aug,,129.1,126.5,126.3,93.7008,CONCCONF Index,,,,M,0,10:00,,,08/26/97,10:00,
26aug1997,08/26/97 09:00,Tokyo-Mitsubishi Retail Sales,19-Aug,,.2,.4,,0,MBRSWTW Index,,,,W,0,9:00,,,08/26/97,09:00,
26aug1997,08/26/97 10:00,One-Family Home Resales,Jul,4180.00m,4240.00m,4140.00m,,0,EHSLSL Index,4180.00m,,,M,0,10:00,,,08/26/97,10:00,
27aug1997,08/27/97 08:30,GDP Annualized QoQ,2Q P,.033,.036,.022,.068,96.85039999999999,GDP CQOQ Index,.033,,,Q,0,8:30,,,08/27/97,08:30,
28aug1997,08/28/97 08:03,Initial Jobless Claims,22-Aug,,327k,343k,,98.4252,INJCJC Index,,,,W,0,8:03,,,08/28/97,08:03,
29aug1997,08/29/97 10:00,MNI Chicago PMI,Aug,59.7,64.3,60.6,58.3,81.88979999999999,CHPMINDX Index,59.7,,,M,0,10:00,,,08/29/97,10:00,
29aug1997,08/29/97 08:30,Personal Spending,Jul,,.012,.008,.006,85.82680000000001,PCE CRCH Index,,,,M,0,8:30,,,08/29/97,08:30,
29aug1997,08/29/97 10:00,New Home Sales,Jul,815.00k,817k,819k,793k,91.3386,NHSLTOT Index,815.00k,,,M,0,10:00,,,08/29/97,10:00,
29aug1997,08/29/97 08:30,Personal Income,Jul,,.004,.005,.005,85.82680000000001,PITLCHNG Index,,,,M,0,8:30,,,08/29/97,08:30,
02sep1997,09/02/97 10:00,ISM Manufacturing,Aug,58.3,56.8,58.6,57.7,95.2756,NAPMPMI Index,58.3,,,M,0,10:00,,,09/02/97,10:00,
03sep1997,09/03/97 09:00,Tokyo-Mitsubishi Retail Sales,26-Aug,,-.2,.2,,0,MBRSWTW Index,,,,W,0,9:00,,,09/03/97,09:00,
03sep1997,09/03/97 10:00,Leading Index,Jul,,.006,.001,.006,83.4646,LEI CHNG Index,,,,M,0,10:00,,,09/03/97,10:00,
03sep1997,09/03/97 10:00,Construction Spending,Jul,,1.6$,-0.3$,,0,VNCCTOT Index,,,,M,0,10:00,,,09/03/97,10:00,
04sep1997,09/04/97 08:30,Initial Jobless Claims,29-Aug,,329k,327k,,98.4252,INJCJC Index,,,,W,0,8:30,,,09/04/97,08:30,
04sep1997,09/04/97 10:00,Factory Orders,Jul,-.001,.002,.012,.021,85.0394,TMNOCHNG Index,-.001,,,M,0,10:00,,,09/04/97,10:00,
05sep1997,09/05/97 08:30,Unemployment Rate,Aug,,.049,.048,,89.29130000000001,USURTOT Index,,,,M,0,8:30,,,09/05/97,08:30,
05sep1997,09/05/97 10:00,Housing Completions,Jul,,-0k,-6k,,0,PHUCCHNG Index,,,,M,0,10:00,,,09/05/97,10:00,
05sep1997,09/05/97 08:30,Change in Nonfarm Payrolls,Aug,,49k,316k,294k,99.21259999999999,NFP TCH Index,,,,M,0,8:30,,,09/05/97,08:30,
08sep1997,09/08/97 15:00,Consumer Credit,Jul,$4.30b,$6.500b,$0.000b,$4.180b,39.3701,CICRTOT Index,$4.30b,,,M,0,3:00,,,09/08/97,15:00,
09sep1997,09/09/97 10:00,Wholesale Inventories MoM,Jul,,-.003,.018,.017,81.1024,MWINCHNG Index,,,,M,0,10:00,,,09/09/97,10:00,
09sep1997,09/09/97 09:00,Tokyo-Mitsubishi Retail Sales, 2-Sep,,.4,-.2,,0,MBRSWTW Index,,,,W,0,9:00,,,09/09/97,09:00,
09sep1997,09/09/97 10:00,Nonfarm Productivity,2Q,,.042,.011,.06,42.5197,PRODNFR% Index,,,,Q,0,10:00,,,09/09/97,10:00,
11sep1997,09/11/97 08:30,Initial Jobless Claims, 5-Sep,,318k,329k,,98.4252,INJCJC Index,,,,W,0,8:30,,,09/11/97,08:30,
12sep1997,09/12/97 08:30,PPI Ex Food and Energy MoM,Aug,.001,.001,-.001,,0,PXFECHNG Index,.001,,,M,0,8:30,,,09/12/97,08:30,
12sep1997,09/12/97 08:30,Advance Retail Sales,Aug,.007,.004,.006,.012,0,RTSDCHNG Index,.007,,,M,0,8:30,,,09/12/97,08:30,
12sep1997,09/12/97 08:30,Retail Sales Less Autos,Aug,.006,.003,.005,,0,RTSDXCHG Index,.006,,,M,0,8:30,,,09/12/97,08:30,
16sep1997,09/16/97 09:15,Capacity Utilization,Aug,.834,.839,.831,.839,62.8346,CPTICHNG Index,.834,,,M,0,9:15,,,09/16/97,09:15,
16sep1997,09/16/97 09:15,Industrial Production MoM,Aug,.006,.007,.002,.007,89.7638,IP CHNG Index,.006,,,M,0,9:15,,,09/16/97,09:15,
16sep1997,09/16/97 08:30,CPI Index NSA,Aug,,160.8,160.5,,37.0079,CPURNSA Index,,,,M,0,8:30,,,09/16/97,08:30,
16sep1997,09/16/97 10:00,Real Earnings,Aug,,.006,.004,,0,REALRAWE Index,,,,M,0,10:00,,,09/16/97,10:00,
16sep1997,09/16/97 09:00,Tokyo-Mitsubishi Retail Sales, 9-Sep,,0,.4,,0,MBRSWTW Index,,,,W,0,9:00,,,09/16/97,09:00,
16sep1997,09/16/97 08:30,Business Inventories,Jul,.001,.002,.007,.006,38.5827,MTIBCHNG Index,.001,,,M,0,8:30,,,09/16/97,08:30,
16sep1997,09/16/97 08:30,CPI Ex Food and Energy MoM,Aug,.002,.001,.002,,76.85039999999999,CPUPXCHG Index,.002,,,M,0,8:30,,,09/16/97,08:30,
16sep1997,09/16/97 13:30,CPI MoM,Aug,.003,.002,.002,.001,96.063,CPI CHNG Index,.003,,,M,0,1:30,,,09/16/97,13:30,
17sep1997,09/17/97 08:30,Housing Starts MoM,Aug,,-.033,-.038,,27.5591,NHCHSTCH Index,,,,M,0,8:30,,,09/17/97,08:30,
18sep1997,09/18/97 08:30,Initial Jobless Claims,12-Sep,319.00k,306k,310k,313k,98.4252,INJCJC Index,319.00k,,,W,0,8:30,,,09/18/97,08:30,
18sep1997,09/18/97 08:30,Trade Balance,Jul,-$9.60b,-$10.3b,-$8.2b,-$7.2b,84.252,USTBTOT Index,-$9.60b,,,M,0,8:30,,,09/18/97,08:30,
22sep1997,09/22/97 14:00,Monthly Budget Statement,Aug,-$37.90b,-$34.6b,-$41.8b,-$25.6b,75.59059999999999,FDDSSD Index,-$37.90b,,,M,0,2:00,,,09/22/97,14:00,
23sep1997,09/23/97 09:00,Tokyo-Mitsubishi Retail Sales,16-Sep,,.3,0,,0,MBRSWTW Index,,,,W,0,9:00,,,09/23/97,09:00,
24sep1997,09/24/97 08:30,GDP Annualized QoQ,2Q F,.037,.033,.049,,96.85039999999999,GDP CQOQ Index,.037,,,Q,0,8:30,,,09/24/97,08:30,
25sep1997,09/25/97 10:00,Existing Home Sales,Aug,,.014,.038,,0,EHSLMOM Index,,,,M,0,10:00,,,09/25/97,10:00,
25sep1997,09/25/97 08:30,Initial Jobless Claims,19-Sep,311.00k,306k,306k,314k,98.4252,INJCJC Index,311.00k,,,W,0,8:30,,,09/25/97,08:30,
29sep1997,09/29/97 08:30,Personal Income,Aug,.006,.006,.001,.005,85.82680000000001,PITLCHNG Index,.006,,,M,0,8:30,,,09/29/97,08:30,
29sep1997,09/29/97 08:30,Personal Spending,Aug,.004,.003,.008,.01,85.82680000000001,PCE CRCH Index,.004,,,M,0,8:30,,,09/29/97,08:30,
30sep1997,09/30/97 10:00,Conf. Board Consumer Confidence,Sep,129,128.6,129.1,127.6,93.7008,CONCCONF Index,129,,,M,0,10:00,,,09/30/97,10:00,
30sep1997,09/30/97 10:00,New Home Sales,Aug,811.00k,800k,817k,805k,91.3386,NHSLTOT Index,811.00k,,,M,0,10:00,,,09/30/97,10:00,
30sep1997,09/30/97 10:00,MNI Chicago PMI,Sep,62.2,61.2,64.3,62.9,81.88979999999999,CHPMINDX Index,62.2,,,M,0,10:00,,,09/30/97,10:00,
30sep1997,09/30/97 09:00,Tokyo-Mitsubishi Retail Sales,23-Sep,,-.2,.3,,0,MBRSWTW Index,,,,W,0,9:00,,,09/30/97,09:00,
30sep1997,09/30/97 14:13,FOMC Rate Decision (Upper Bound),30-Sep,.055,.055,.055,,97.6378,FDTR Index,.055,,,D,0,2:13,,,09/30/97,14:13,
01oct1997,10/01/97 10:00,Leading Index,Aug,.002,.002,.003,.012,83.4646,LEI CHNG Index,.002,,,M,0,10:00,,,10/01/97,10:00,
01oct1997,10/01/97 10:00,ISM Manufacturing,Sep,56.5,54.2,56.8,56.3,95.2756,NAPMPMI Index,56.5,,,M,0,10:00,,,10/01/97,10:00,
01oct1997,10/01/97 10:00,Construction Spending,Aug,600.50$,601.8$,598.7$,655.8$,0,VNCCTOT Index,600.50$,,,M,0,10:00,,,10/01/97,10:00,
02oct1997,10/02/97 10:00,Factory Orders,Aug,.014,.013,.002,.011,85.0394,TMNOCHNG Index,.014,,,M,0,10:00,,,10/02/97,10:00,
02oct1997,10/02/97 08:30,Initial Jobless Claims,26-Sep,309.00k,308k,306k,317k,98.4252,INJCJC Index,309.00k,,,W,0,8:30,,,10/02/97,08:30,
03oct1997,10/03/97 08:30,Unemployment Rate,Sep,.048,.049,.049,.048,89.29130000000001,USURTOT Index,.048,,,M,0,8:30,,,10/03/97,08:30,
03oct1997,10/03/97 10:00,Housing Completions,Aug,,1321k,1294k,,0,PHUCTOT Index,,,,M,0,10:00,,,10/03/97,10:00,
03oct1997,10/03/97 08:30,Change in Nonfarm Payrolls,Sep,332.00k,215k,49k,-20k,99.21259999999999,NFP TCH Index,332.00k,,,M,0,8:30,,,10/03/97,08:30,
07oct1997,10/07/97 09:00,Tokyo-Mitsubishi Retail Sales,30-Sep,,-.5,-.2,,0,MBRSWTW Index,,,,W,0,9:00,,,10/07/97,09:00,
07oct1997,10/07/97 15:00,Consumer Credit,Aug,$4.60b,$4.300b,$6.500b,$5.924b,39.3701,CICRTOT Index,$4.60b,,,M,0,3:00,,,10/07/97,15:00,
08oct1997,10/08/97 10:00,Wholesale Inventories MoM,Aug,.003,.01,-.006,-.004,81.1024,MWINCHNG Index,.003,,,M,0,10:00,,,10/08/97,10:00,
09oct1997,10/09/97 08:30,Initial Jobless Claims, 3-Oct,311.00k,304k,308k,317k,98.4252,INJCJC Index,311.00k,,,W,0,8:30,,,10/09/97,08:30,
